ID	Traditional	Simplified	Pinyin	POS	Meaning	Tags
B4L01-II-38	陷阱	陷阱	xiànjǐng	N	trap, snare	
B4L01-II-39	明星高中	明星高中	míngxīng gāozhōng		distinguished ,exclusive high school	
B4L01-II-40	早出晚歸	早出晚归	zǎochū wǎnguī		to leave home early and get home late	
B4L01-II-41	打開	打开	dǎkāi		to turn on, to power on	
B4L01-II-42	喘不過氣	喘不过气	chuǎnbúguò qì		to be under great pressure, (lit.) unable to breathe	
B4L01-II-43	躲進	躲进	duǒjìn		to hide oneself in	
B4L01-II-44	掉進	掉进	diàojìn		to fall into	
B4L02-I-01	李雲真	李云真	Lǐ Yúnzhēn		Li Yunzhen, female	
B4L02-I-02	眼睛	眼睛	yǎnjīng	N	eye	
B4L02-I-03	耳朵	耳朵	ěrduo	N	ear	
B4L02-I-04	饗宴	飨宴	xiǎngyàn	N	feast	
B4L02-I-05	打扮	打扮	dǎbàn	V	to put on makeup	
B4L02-I-06	音樂廳	音乐厅	yīnyuètīng	N	music hall, concert hall(廳 -tīng, hall)	
B4L02-I-07	表演	表演	biǎoyǎn	N/V	performance; to perform	
B4L02-I-08	整齊	整齐	zhěngqí	Vs	neat	
B4L02-I-09	穿著	穿着	chuānzhuó	N	attire	
B4L02-I-10	丟臉	丢脸	diūliǎn	Vs-sep	to lose face, to be embarrassed	
B4L02-I-11	短褲	短裤	duǎnkù	N	shorts	
B4L02-I-12	涼鞋	凉鞋	liángxié	N	sandals	
B4L02-I-13	擋	挡	dǎng	V	to block	
B4L02-I-14	演出者	演出者	yǎnchūzhě	N	performer (演出 yǎnchū, to perform; 者 -zhě, person)	
B4L02-I-15	尊重	尊重	zūnzhòng	Vst	to respect	
B4L02-I-16	社交	社交	shèjiāo	N	socialization	
B4L02-I-17	免得	免得	miǎnde	Conj	lest, so as not to, to avoid	
B4L02-I-18	中場	中场	zhōngchǎng	N	intermission, halftime	
B4L02-I-19	準時	准时	zhǔnshí	Vs	to be punctual, on time	
B4L02-I-20	禮貌	礼貌	lǐmào	N	courtesy	
B4L02-I-22	熟	熟	shóu	Vs	to be familiar with, to be close to somebody	
B4L02-I-23	提	提	tí	V	to bring up, mention	
B4L02-I-24	咳嗽	咳嗽	késòu	Vi	to cough	
B4L02-I-25	關	关	guān	V	to close, shut off	
B4L02-I-26	哇	哇	wa	Ptc	yikes, oh no	
B4L02-I-27	水準	水准	shuǐzhǔn	N	class, cultural standard	
B4L02-I-28	手冊	手册	shǒucè	N	programme, manual	
B4L02-I-29	洗手間	洗手间	xǐshǒujiān	N	restroom (間 -jiān, part of 房間, room)	
B4L02-I-30	提醒	提醒	tíxǐng	V	to remind	
B4L02-I-31	響	响	xiǎng	Vp	to sound	
B4L02-I-32	糟	糟	zāo	Vs	awful	
B4L02-I-33	噓	嘘	xū	Ptc	Shh, to hush	
B4L02-I-34	看不成	看不成	kànbùchéng		to miss out	
B4L02-I-35	聯絡感情	联络感情	liánluò gǎnqíng		to get to know each other better to strengthen ties with each other	
B4L02-I-36	擤鼻涕	擤鼻涕	xǐng bítì		to blow one's nose	
B4L02-II-01	場	场	chǎng	M	measure word for performances	
B4L02-II-02	強調	强调	qiángdiào	V	to stress	
B4L02-II-03	團體	团体	tuántǐ	N	group	
B4L02-II-04	千萬	千万	qiānwàn	Adv	by all means	
B4L02-II-05	鋼琴	钢琴	gāngqín	N	piano	
B4L02-II-06	小提琴	小提琴	xiǎotíqín	N	violin	
B4L02-II-07	古典	古典	gǔdiǎn	Vs	classical	
B4L02-II-08	畫家	画家	huàjiā	N	painter	
B4L02-II-09	畫	画	huà	V/N	to paint; painting	
B4L02-II-10	舞蹈	舞蹈	wǔdào	N	dance	
B4L02-II-11	文學	文学	wénxué	N	literature	
B4L02-II-12	繪畫	绘画	huìhuà	N	(act of) painting, drawing	
B4L02-II-13	等	等	děng	Ptc	etc., and so forth	
B4L02-II-14	寺廟	寺庙	sìmiào	N	temple	
B4L02-II-15	表現	表现	biǎoxiàn	V/N	to manifest, express; manifestation, expression	
B4L02-II-16	之	之	zhī	Ptc	of (from classical Chinese, roughly equivalent to the modern Chinese 的)	
B4L02-II-17	劇情	剧情	jùqíng	N	story, plot, storyline	
B4L02-II-18	導演	导演	dǎoyǎn	N	director (movies)	
B4L02-II-19	所	所	suǒ	Ptc	a verbal marker (marking what comes after as a verb)	
B4L02-II-20	紅	红	hóng	Vs	popular (of an actress or singer)	
B4L02-II-21	明星	明星	míngxīng	N	movie stars	
B4L02-II-22	演技	演技	yǎnjì	N	acting skills	
B4L02-II-23	得	得	dé	Vpt	to get, obtain, receive	
B4L02-II-24	獎	奖	jiǎng	N	award	
B4L02-II-25	廣場	广场	guǎngchǎng	N	plaza	
B4L02-II-26	或	或	huò	Conj	or	
B4L02-II-27	仔細	仔细	zǐxì	Adv	carefully, attentively	
B4L02-II-28	留意	留意	liúyì	Vst	to pay attention to, take note of	
B4L02-II-29	處處	处处	chùchù	Adv	everywhere	
B4L02-II-30	滿足	满足	mǎnzú	Vst	to satisfy	
B4L02-II-31	豐盛	丰盛	fēngshèng	Vs	sumptuous, abundant	
B4L02-II-32	國家戲劇院	国家戏剧院	Guójiā Xìjùyuàn		National Theater	
B4L02-II-33	雲門舞集	云门舞集	Yúnmén Wǔjí		Cloud Gate Dance Theatre	
B4L02-II-34	國家音樂廳	国家音乐厅	Guójiā Yīnyuètīng		National Concert Hall	
B4L02-II-35	金馬影展	金马影展	Jīnmǎ Yǐngzhǎn		Golden Horse Film Festival	
B4L02-II-36	現代舞	现代舞	xiàndài wǔ		modern dance	
B4L02-II-37	無人不知無人不曉	无人不知无人不晓	wúrén bùzhī wúrén bùxiǎo		known to all	
B4L02-II-38	百聞不如一見	百闻不如一见	bǎiwén bùrú yíjiàn		seeing it once is better than hearing about it a hundred times	
B4L02-II-39	老街	老街	lǎojiē		old street	
B4L02-II-40	街頭藝術	街头艺术	jiētóu yìshù		street art	
B4L02-II-41	裝置藝術	装置艺术	zhuāngzhì yìshù		installation art	
B4L02-II-42	填飽	填饱	tiánbǎo		to fill one's belly	
B4L02-II-43	口腹之慾	口腹之欲	kǒufù zhīyù		the desire of one's palate	
B4L03-I-01	李文麗	李文丽	Lǐ Wénlì		Li Wenli, female	
B4L03-I-02	外婆	外婆	wàipó	N	grandma	
B4L03-I-03	女裝	女装	nǚzhuāng	N	women's apparel	
B4L03-I-04	何必	何必	hébì	Adv	Why bother..., Why must?	
B4L03-I-05	指	指	zhǐ	Vst	to mean, to indicate	
B4L03-I-06	划算	划算	huásuàn	Vs	cost effective, a good deal	
B4L03-I-07	身材	身材	shēncái	N	figure, build, body (shape)	
B4L03-I-08	模特兒	模特儿	mótèr	N	model	
B4L03-I-09	不見得	不见得	bújiàndé	Adv	not necessarily	
B4L03-I-10	仿冒品	仿冒品	fǎngmàopǐn	N	knock-off, counterfeit product (仿冒 fǎngmào, counterfeit; 品 -pǐn, product）	
B4L03-I-11	瑕疵	瑕疵	xiácī	N	defect	
B4L03-I-12	圖片	图片	túpiàn	N	picture	
B4L03-I-13	落差	落差	luòchā	N	difference	
B4L03-I-14	提供	提供	tígōng	V	to offer	
B4L03-I-15	資訊	资讯	zīxùn	N	information	
B4L03-I-16	疑問	疑问	yíwèn	N	question, doubt	
B4L03-I-17	嘛	嘛	ma	Ptc	sentence particle,'it is obvious that'	
B4L03-I-18	慣	惯	guàn	Ptc	to get used to, accustomed to etc...	
B4L03-I-19	瀏覽	浏览	liúlǎn	V	to browse, surf (the internet)	
B4L03-I-20	後悔	后悔	hòuhuǐ	Vs	to regret, feel sorrowful about	
B4L03-I-21	深夜	深夜	shēnyè	N	late at night, in the wee hours	
B4L03-I-22	任何	任何	rènhé	Det	any	
B4L03-I-23	駭客	骇客	hàikè	N	hacker	
B4L03-I-24	盜用	盗用	dàoyòng	V	to hack, use illegitamately	
B4L03-I-25	認證	认证	rènzhèng	V/N	to certify; certification	
B4L03-I-26	銀髮族	银发族	yínfǎzú	N	senior citizens, seniors (銀 yín, silver; 髮 -fǎ, hair)	
B4L03-I-27	從前	从前	cóngqián	N	in the past, before, formerly	
B4L03-I-28	通常	通常	tōngcháng	Adv	generally, as a rule	
B4L03-I-29	取貨	取货	qǔhuò	V-sep	to pick up goods	
B4L03-I-30	付款	付款	fùkuǎn	V-sep	to make payment	
B4L03-I-31	雲端科技	云端科技	yúnduān kējì		cloud/internet technology	
B4L03-I-32	宅經濟	宅经济	zháijīngjì		online economy	
B4L03-I-33	用不慣	用不惯	yòngbúguàn		not used/accustomed to using, not comfortable with	
B4L03-I-34	退換	退换	tuì huàn		to return, to exchange for something else	
B4L03-I-35	信用卡	信用卡	xìnyòng kǎ		credit card	
B4L03-II-01	縮短	缩短	suōduǎn	Vpt	to shorten	
B4L03-II-02	人們	人们	rénmen	N	people in general	
B4L03-II-03	距離	距离	jùlí	N	(distance	
B4L03-II-04	取代	取代	qǔdài	V	to replace	
B4L03-II-05	信	信	xìn	N	letter, mail	
B4L03-II-06	影集	影集	yǐngjí	N	(TV) series	
B4L03-II-07	取得	取得	qǔdé	V	to obtain, access	
B4L03-II-08	例如	例如	lìrú	Vst	for example	
B4L03-II-09	民眾	民众	mínzhòng	N	the public, people in general	
B4L03-II-10	高速公路	高速公路	gāosù gōnglù	N	highway, freeway	
B4L03-II-11	前	前	qián	N	before (formal)	
B4L03-II-12	查詢	查询	cháxún	V	to look up, check	
B4L03-II-13	路況	路况	lùkuàng	N	road situation, traffic situation	
B4L03-II-14	避開	避开	bìkāi	V	to avoid	
B4L03-II-15	路段	路段	lùduàn	N	section of road	
B4L03-II-16	若	若	ruò	Conj	if, supposing	
B4L03-II-17	運用	运用	yùnyòng	V	to use, employ	
B4L03-II-18	病歷	病历	bìnglì	N	medical records	
B4L03-II-19	例子	例子	lìzi	N	example	
B4L03-II-20	更加	更加	gèngjiā	Adv	even more	
B4L03-II-21	原本	原本	yuánběn	Adv	originally	
B4L03-II-22	忙碌	忙碌	mánglù	Vs	busy	
B4L03-II-23	確實	确实	quèshí	Adv	indeed	
B4L03-II-24	控制	控制	kòngzhì	V	to control	
B4L03-II-25	表弟	表弟	biǎodì	N	cousin (younger male cousin from one's mother's side as well as from one's father's sisters)	
B4L03-II-26	退步	退步	tuìbù	Vp	to regress, get worse, fall behind	
B4L03-II-27	過度	过度	guòdù	Adv	overly, excessively	
B4L03-II-28	與	与	yǔ	Conj	and (formal)	
B4L03-II-29	生理	生理	shēnglǐ	N	physical health	
B4L03-II-30	盯	盯	dīng	V	to stare	
B4L03-II-31	螢幕	萤幕	yíngmù	N	screen, monitor	
B4L03-II-32	疲倦	疲倦	píjuàn	Vs	tired, fatigued	
B4L03-II-33	視力	视力	shìlì	N	vision, eyesight	
B4L03-II-34	家長	家长	jiāzhǎng	N	parent	
B4L03-II-35	此外	此外	cǐwài	Conj	in addition	
B4L03-II-36	戶外	户外	hùwài	N	outdoor	
B4L03-II-37	人類	人类	rénlèi	N	mankind, humans	
B4L03-II-38	正面	正面	zhèngmiàn	Vs	positive	
B4L03-II-39	同時	同时	tóngshí	Adv	at the same time	
B4L03-II-40	負面	负面	fùmiàn	Vs	negative	
B4L03-II-41	沉迷	沉迷	chénmí	Vs	to be obsessed with, wallow in	
B4L03-II-42	無形中	无形中	wúxíng zhōng		imperceptibly	
B4L03-II-43	遠距教學	远距教学	yuǎnjù jiāoxué		distance learning	
B4L03-II-44	大吵大鬧	大吵大闹	dàchǎo dànào		to kick up a row, make a scene, scream bloody murder	
B4L03-II-45	焦慮不安	焦虑不安	jiāolǜ bù'ān		to be anxious	
B4L03-II-46	總而言之	总而言之	zǒng'ér yánzhī		in conclusion, to sum up, in short	
B4L04-I-01	該	该	gāi	Vaux	should, ought to	
B4L04-I-02	擺	摆	bǎi	V	to place, display	
B4L04-I-03	總算	总算	zǒngsuàn	Adv	finally	
B4L04-I-04	欸	欸	èi	Ptc	hey, calling attention	
B4L04-I-05	呀	呀	yā	Ptc	particle indicating uncertainty	
B4L04-I-06	衣櫥	衣橱	yīchú	N	closet	
B4L04-I-07	梳妝台	梳妆台	shūzhuāngtái	N	dressing table	
B4L04-I-08	位置	位置	wèizhì	N	position, location	
B4L04-I-09	空間	空间	kōngjiān	N	space	
B4L04-I-10	科學	科学	kēxué	N	science	
B4L04-I-11	風水師	风水师	fēngshuǐshī	N	Feng Shui master, geomancer (風水 fēngshuǐ, Feng Shui; 師 -shī, master)	
B4L04-I-12	在意	在意	zàiyì	Vs	to care about	
B4L04-I-13	所謂	所谓	suǒwèi	V	so-called, what is known as	
B4L04-I-14	角度	角度	jiǎodù	N	angle, perspective	
B4L04-I-15	改造	改造	gǎizào	V	to transform, restructure	
B4L04-I-16	學問	学问	xuéwèn	N	a branch of learning	
B4L04-I-17	居住	居住	jūzhù	Vi	to live, reside	
B4L04-I-18	日常	日常	rìcháng	Vs-attr	daily	
B4L04-I-19	布置	布置	bùzhì	N/V	décor, layout, arrangement; to decorate, to arrange furniture	
B4L04-I-20	凶猛	凶猛	xiōngměng	Vs	fierce, ferocious	
B4L04-I-21	動物	动物	dòngwù	N	animal	
B4L04-I-22	刀	刀	dāo	N	knife	
B4L04-I-23	劍	剑	jiàn	N	sword	
B4L04-I-24	脾氣	脾气	píqì	N	temper	
B4L04-I-25	暴躁	暴躁	bàozào	Vs	cranky, irritable	
B4L04-I-26	衝動	冲动	chōngdòng	Vs	impulsive, rash	
B4L04-I-27	鏡子	镜子	jìngzi	N	mirror	
B4L04-I-28	床腳	床脚	chuángjiǎo	N	foot of the bed	
B4L04-I-29	光	光	guāng	Adv	alone, merely	
B4L04-I-30	擺飾	摆饰	bǎishì	N	décor, ornaments	
B4L04-I-31	老婆	老婆	lǎopó	N	wife	
B4L04-I-32	把	把	bǎ	M	measure word for objects that can be grasped or objects with a handle, e.g., umbrella, knife	
B4L04-I-33	欺負	欺负	qīfù	V	to pick on, bully, take advantage of	
B4L04-I-34	風水學	风水学	Fēngshuǐxué		the study of Feng Shui, geomancy (學 -xué, study, -ology)	
B4L04-I-35	正對門	正对门	zhèng duì mén		directly facing the door	
B4L04-I-36	譬如說	譬如说	pìrú shuō		for example	
B4L04-I-37	一口氣	一口气	yì kǒu qì		in one breath	
B4L04-I-38	死定了	死定了	sǐdìngle		(You're) a dead man, You're toast	
B4L04-II-01	地理	地理	dìlǐ	N	geography	
B4L04-II-02	便利性	便利性	biànlìxìng	N	convenience (性 -xìng, property, suffix indicating that a term is a noun)	
B4L04-II-03	周邊	周边	zhōubiān	N	surrounding, periphery	
B4L04-II-04	住宅	住宅	zhùzhái	N	residence	
B4L04-II-05	詞	词	cí	N	term,word	
B4L04-II-06	西元	西元	Xīyuán	N	A.D.	
B4L04-II-07	推翻	推翻	tuīfān	V	to repudiate, overturn	
B4L04-II-08	心中	心中	xīnzhōng	N	in somebody's heart	
B4L04-II-09	名言	名言	míngyán	N	well-known saying	
B4L04-II-10	建造	建造	jiànzào	V	to build	
B4L04-II-11	塑造	塑造	sùzào	V	to shape	
B4L04-II-12	命運	命运	mìngyùn	N	fate, destiny	
B4L04-II-13	本身	本身	běnshēn	N	itself, oneself	
B4L04-II-14	地標	地标	dìbiāo	N	landmark	
B4L04-II-15	參考	参考	cānkǎo	V/N	to make reference to; reference	
B4L04-II-16	外觀	外观	wàiguān	N	exterior, appearance	
B4L04-II-17	疊	迭	dié	V	to stack	
B4L04-II-18	盆子	盆子	pénzi	N	basin	
B4L04-II-19	斜	斜	xié	Vs	slanted, tilted	
B4L04-II-20	牆面	墙面	qiángmiàn	N	wall face	
B4L04-II-21	聚寶盆	聚宝盆	jùbǎopén	N	treasure basin, similar to a cornucopia but filled with treasure (聚 -jù, to gather; 寶 -bǎo, treasure; 盆 - pén, basin)	
B4L04-II-22	角	角	jiǎo	N	corner	
B4L04-II-23	龍	龙	lóng	N	dragon	
B4L04-II-24	古	古	gǔ	Vs-attr	ancient (formal)	
B4L04-II-25	錢幣	钱币	qiánbì	N	coins,currency	
B4L04-II-26	屋頂	屋顶	wūdǐng	N	roof	
B4L04-II-27	龜	龟	guī	N	turtle, tortoise	
B4L04-II-28	招財	招财	zhāocái	Vi	to attract treasure	
B4L04-II-29	側門	侧门	cèmén	N	side door, side gate	
B4L04-II-30	遮雨棚	遮雨棚	zhēyǔpéng	N	canopy, awning	
B4L04-II-31	如意	如意	rúyì	N	ruyi, scepter, s-shaped ornamental object that brings good luck	
B4L04-II-32	設計	设计	shèjì	N/V	design; to design	
B4L04-II-33	偶然	偶然	ǒurán	Vs	random, accidental, chancy	
B4L04-II-34	晉代	晋代	Jìn Dài		Jin Dynasty	
B4L04-II-35	郭璞	郭璞	Guō Pú		Guo Pu	
B4L04-II-36	英國	英国	Yīngguó		the UK	
B4L04-II-37	邱吉爾	邱吉尔	Qiūjí'ěr		Churchill	
B4L04-II-38	信義路	信义路	Xìnyì Lù		Xinyi Road	
B4L04-II-39	松智路	松智路	Sōngzhì Lù		Songzhi Road	
B4L04-II-40	一命二運三風水	一命二运三风水	yímìng èryùn sānfēngshuǐ		Fate is most important. Luck is second. Feng Shui is third.	
B4L04-II-41	加起來	加起来	jiāqǐlái		to add up, totalize	
B4L04-II-42	咬錢龜	咬钱龟	yǎoqián guī		money-biting turtle	
B4L04-II-43	十全十美	十全十美	shíquán shíměi		perfect, pinnacle of perfection	
B4L05-I-01	夢	梦	mèng	N	dream	
B4L05-I-02	排隊	排队	páiduì	V-sep	to line up, stand in queue	
B4L05-I-03	校刊	校刊	xiàokān	N	school newspaper, school publications of all sorts	
B4L05-I-04	採訪	采访	cǎifǎng	V	to interview	
B4L05-I-05	校友	校友	xiàoyǒu	N	alumnus	
B4L05-I-06	博士	博士	bóshì	N	doctorate, PhD	
B4L05-I-07	學位	学位	xuéwèi	N	academic degree	
B4L05-I-08	考	考	kǎo	V	to take a test	
B4L05-I-09	司機	司机	sījī	N	driver, chauffeur	
B4L05-I-10	學士	学士	xuéshì	N	bacheloars, college degree	
B4L05-I-11	地攤	地摊	dìtān	N	street stall	
B4L05-I-12	現象	现象	xiànxiàng	N	phenomenon	
B4L05-I-13	稀奇	稀奇	xīqí	Vs	rare (and unique), singular	
B4L05-I-14	搶	抢	qiǎng	V	to rob, mug	
B4L05-I-15	批評	批评	pīpíng	V	to criticize	
B4L05-I-16	浪費	浪费	làngfèi	Vst	to waste	
B4L05-I-17	畢竟	毕竟	bìjìng	Adv	after all	
B4L05-I-18	貢獻	贡献	gòngxiàn	V	to make contributions	
B4L05-I-19	的確	的确	díquè	Adv	indeed	
B4L05-I-20	盲目	盲目	mángmù	Adv	blindly	
B4L05-I-21	升學	升学	shēngxué	Vi	to pursue further education	
B4L05-I-22	逃避	逃避	táobì	V	to evade, escape	
B4L05-I-23	就業	就业	jiùyè	N/Vi	employment; to get a job	
B4L05-I-24	延後	延后	yánhòu	V	to postpone	
B4L05-I-25	啃老族	啃老族	kěnlǎozú	N	"a ""sponge"", a ""parasite"", somebody who feeds off the old (啃老 kěnlǎo, live off one's parents, lit. gnaw on the old)"	
B4L05-I-26	收攤	收摊	shōutān	V-sep	to close up shop (said of street stalls)	
B4L05-I-27	清潔隊員	清洁队员	qīngjié duìyuán		cleaning squad, street cleaners (清潔qīngjié, to clean; 隊員-duìyuán, team member)	
B4L05-I-28	擺地攤	摆地摊	bǎi dìtān		to have a street stall	
B4L05-I-29	大多數	大多数	dàduōshù		most, the majority of	
B4L05-I-30	話說回來	话说回来	huàshuō huílái		on the other hand, however	
B4L05-I-31	自食其力	自食其力	zìshí qílì		to rely on yourself, to stand on your own two feet	
B4L05-I-32	下一期	下一期	xiàyìqí		next issue (of a periodical)	
B4L05-II-01	段	段	duàn	M	a period of (time)	
B4L05-II-02	物價	物价	wùjià	N	prices, commodity prices	
B4L05-II-03	上漲	上涨	shàngzhǎng	Vp	to rise (of prices)	
B4L05-II-04	所得	所得	suǒdé	N	income	
B4L05-II-05	漲	涨	zhǎng	Vp	to rise (as of prices and water level)	
B4L05-II-06	勉強	勉强	miǎnqiǎng	Adv	barely, with great reluctance	
B4L05-II-07	根本	根本	gēnběn	Adv	at all, in the slightest	
B4L05-II-08	組織	组织	zǔzhī	N	organization	
B4L05-II-09	抗議	抗议	kàngyì	V	to protest against	
B4L05-II-10	地價	地价	dìjià	N	land prices	
B4L05-II-11	房價	房价	fángjià	N	housing prices	
B4L05-II-12	高漲	高涨	gāozhǎng	Vs	to (upward) surge	
B4L05-II-13	造成	造成	zàochéng	Vpt	to cause, produce, make	
B4L05-II-14	統計	统计	tǒngjì	N	statistics	
B4L05-II-15	窮忙	穷忙	qióngmáng	Vs	busy doing things without achieving anything	
B4L05-II-16	全球	全球	quánqiú	N	global, worldwide	
B4L05-II-17	景氣	景气	jǐngqì	Vs	prosperous, booming, economic conditions	
B4L05-II-18	施行	施行	shīxíng	V	to implement, put into effect	
B4L05-II-19	薪資	薪资	xīnzī	N	pay, salary, wages	
B4L05-II-20	多年	多年	duōnián	N	for many years, for so long	
B4L05-II-21	未	未	wèi	Adv	not yet (formal)	
B4L05-II-22	調高	调高	tiáogāo	V	to adjust upward	
B4L05-II-23	裁員	裁员	cáiyuán	Vi	to lay off	
B4L05-II-24	觀察	观察	guānchá	V	to observe, note	
B4L05-II-25	彩券	彩券	cǎiquàn	N	lottery	
B4L05-II-26	中獎	中奖	zhòngjiǎng	Vp-sep	to win (a prize or lottery), to hit a jackpot	
B4L05-II-27	做夢	做梦	zuòmèng	V-sep	to dream	
B4L05-II-28	發財	发财	fācái	Vp-sep	to strike it rich	
B4L05-II-29	臉色	脸色	liǎnsè	N	countenance (mood shown on face)	
B4L05-II-30	報導	报导	bàodǎo	N	report, article, story (news)	
B4L05-II-31	指出	指出	zhǐchū	V	to indicate, point out	
B4L05-II-32	創業	创业	chuàngyè	Vi	to set up a business	
B4L05-II-33	餐飲業	餐饮业	cānyǐnyè	N	food and beverage industry	
B4L05-II-34	人生	人生	rénshēng	N	life	
B4L05-II-35	及	及	jí	Conj	and (formal)	
B4L05-II-36	挑戰	挑战	tiǎozhàn	N	challenge	
B4L05-II-37	培養	培养	péiyǎng	V	to cultivate, train, foster	
B4L05-II-38	實力	实力	shílì	N	strength (not physical strength)	
B4L05-II-39	等待	等待	děngdài	V	to wait for, await	
B4L05-II-40	擁有	拥有	yǒngyǒu	Vst	to have as one's own, possess	
B4L05-II-41	中國大陸	中国大陆	Zhōngguó Dàlù		Mainland China	
B4L05-II-42	存不了	存不了	cúnbùliǎo		can't save (money)	
B4L05-II-43	無殼蝸牛	无壳蜗牛	wúké guāniú		"""snails without shells"" (people who cannot afford to buy their own home)"	
B4L05-II-44	貧富不均	贫富不均	pínfù bùjūn		gap between the rich and the poor, unequal distribution of wealth	
B4L05-II-45	苦哈哈	苦哈哈	kǔ hāhā		bitter life, very poorly	
B4L05-II-46	另謀發展	另谋发展	lìngmóu fāzhǎn		to seek opportunities elsewhere	
B4L05-II-47	恨不得	恨不得	hènbùdé		to be dying to, desperately	
B4L05-II-48	一夜致富	一夜致富	yíyè zhìfù		to become rich overnight	
B4L05-II-49	一片天	一片天	yípiàntiān		"""place in the sun"", a job that makes you happy and provides you with all the money and things that you want, paradise"	
B4L06-I-01	高來恩	高来恩	Gāo Lái'ēn		a man from Switzerland	
B4L06-I-02	地震	地震	dìzhèn	N	earthquake	
B4L06-I-03	搖	摇	yáo	Vp	to rock, shake	
B4L06-I-04	厲害	厉害	lìhài	Vs	fierce, formidable	
B4L06-I-05	經常	经常	jīngcháng	Adv	frequently	
B4L06-I-06	倒	倒	dǎo	Vp	to collapse	
B4L06-I-07	橋	桥	qiáo	N	bridge	
B4L06-I-08	斷	断	duàn	Vp	to break, snap	
B4L06-I-09	多	多	duō	Adv	so	
B4L06-I-10	地區	地区	dìqū	N	region	
B4L06-I-11	強烈	强烈	qiángliè	Vs	strong	
B4L06-I-12	頻率	频率	pínlǜ	N	frequency	
B4L06-I-13	預測	预测	yùcè	V	to predict, forecast	
B4L06-I-14	徵兆	征兆	zhēngzhào	N	sign, omen	
B4L06-I-15	鳥類	鸟类	niǎolèi	N	birds	
B4L06-I-16	雞	鸡	jī	N	chicken	
B4L06-I-17	預先	预先	yùxiān	Adv	in advance	
B4L06-I-18	老鼠	老鼠	lǎoshǔ	N	mouse, rat	
B4L06-I-19	貓	猫	māo	N	cat	
B4L06-I-20	馬	马	mǎ	N	horse	
B4L06-I-21	證實	证实	zhèngshí	V	to verify	
B4L06-I-22	應變	应变	yìngbiàn	Vi	to meet an emergency	
B4L06-I-23	隨手	随手	suíshǒu	Adv	within easy reach	
B4L06-I-24	白	白	bái	Adv	in vain	
B4L06-I-25	嫌	嫌	xián	Vst	to grumble	
B4L06-I-26	事前	事前	shìqián	Adv	in advance	
B4L06-I-27	總是	总是	zǒngshì	Adv	always	
B4L06-I-28	西歐	西欧	Xī ōu		Western Europe	
B4L06-I-29	北歐	北欧	Běi ōu		Northern Europe	
B4L06-I-30	中歐	中欧	Zhōng ōu		Central Europe	
B4L06-I-31	澳洲	澳洲	àozhōu		Australia	
B4L06-I-32	南美洲	南美洲	Nán Měizhōu		South America	
B4L06-I-33	地球科學	地球科学	dìqiú kēxué		earth science studies	
B4L06-I-34	菲律賓	菲律宾	Fēilǜbīn		the Philippines	
B4L06-I-35	天搖地動	天摇地动	tiānyáo dìdòng		swaying heavens and trembling earth, earth-shaking	
B4L06-I-36	壓死	压死	yāsǐ		crushed to death	
B4L06-I-37	災情慘重	灾情惨重	zāiqíng cǎnzhòng		in serious disaster	
B4L06-I-38	東半部	东半部	dōng bàn bù		the eastern half	
B4L06-I-39	地震帶	地震带	dìzhèn dài		seismic zone, earthquake belt	
B4L06-I-40	救生包	救生包	jiùshēng bāo		survival kit, survival pack	
B4L06-I-41	有備無患	有备无患	yǒubèi wúhuàn		be prepared, be on the safe side	
B4L06-II-01	如何	如何	rúhé	Adv	how	
B4L06-II-02	逃生	逃生	táoshēng	Vi	to evacuate	
B4L06-II-03	發達	发达	fādá	Vs	advanced,developed	
B4L06-II-04	天災	天灾	tiānzāi	N	natural disaster	
B4L06-II-05	災害	灾害	zāihài	N	disaster, damage (from a disaster)	
B4L06-II-06	程度	程度	chéngdù	N	degree, level	
B4L06-II-07	首先	首先	shǒuxiān	Adv	first of all	
B4L06-II-08	其次	其次	qícì	Adv	second, next, then	
B4L06-II-09	災難	灾难	zāinàn	N	disaster	
B4L06-II-10	緊急	紧急	jǐnjí	Vs	in emergency	
B4L06-II-11	必需品	必需品	bìxūpǐn	N	necessities (必需 bìxū, essential, indispensable)	
B4L06-II-12	譬如	譬如	pìrú	Vst	for example, like	
B4L06-II-13	手電筒	手电筒	shǒudiàntǒng	N	flashlight, torch	
B4L06-II-14	餅乾	饼干	bǐnggān	N	crackers, cookies	
B4L06-II-15	平時	平时	píngshí	N	in ordinary times	
B4L06-II-16	狀況	状况	zhuàngkuàng	N	situation,circumstance	
B4L06-II-17	慌張	慌张	huāngzhāng	Vs	to panic, be flustered	
B4L06-II-18	停電	停电	tíngdiàn	Vp-sep	to have a power outage	
B4L06-II-19	黑暗	黑暗	hēi'àn	N	the darkness	
B4L06-II-20	方向	方向	fāngxiàng	N	direction	
B4L06-II-21	集合	集合	jíhé	Vi	to meet, assemble	
B4L06-II-22	裂縫	裂缝	lièfèng	N	crack	
B4L06-II-23	瓦斯	瓦斯	wǎsī	N	natural gas	
B4L06-II-24	開關	开关	kāiguān	N	switch	
B4L06-II-25	火災	火灾	huǒzāi	N	fire (disaster), conflagration	
B4L06-II-26	門框	门框	ménkuāng	N	door frame	
B4L06-II-27	歪	歪	wāi	Vp	askew, slanted, crooked	
B4L06-II-28	頭部	头部	tóubù	N	head	
B4L06-II-29	冷靜	冷静	lěngjìng	Vs	cool-headed, calm	
