ID	Traditional	Pinyin	POS	Meaning
B3L05-II-17	避免	bìmiǎn	V	to avoid
B3L05-II-18	包包	bāobāo	N	bag, purse
B3L05-II-19	商人	shāngrén	N	businessperson
B3L05-II-20	產品	chǎnpǐn	N	product
B3L05-II-21	電子	diànzǐ	N	electronics
B3L05-II-22	市場	shìchǎng	N	market
B3L05-II-23	新型	xīnxíng	Vs-attr	new style
B3L05-II-24	落伍	luòwǔ	Vs	behind the times, passé, oldfashioned
B3L05-II-25	知音	zhīyīn	N	bosom buddy, confidant
B3L05-II-26	想像	xiǎngxiàng	V	to imagine
B3L05-II-27	喇叭褲	lǎbākù	N	bell-bottom pants
B3L05-II-28	印象	yìnxiàng	N	impression
B3L05-II-29	遊戲	yóuxì	N	game
B3L05-II-30	化妝	huàzhuāng	V-sep	to apply cosmetics, to make up
B3L05-II-31	一模一樣	yìmó yíyàng		identical
B3L05-II-32	淺藍色	qiǎn lánsè		light blue
B3L05-II-33	脫掉	tuōdiào		to take off (clothing)
B3L05-II-34	小題大作	xiǎotí dàzuò		to make a mountain out of a molehill, to make a big deal of nothing
B3L05-II-35	推出	tuīchū		to introduce, to roll out (products)
B3L06-I-01	李文彥	Lǐ Wényàn		an American-born Chinese
B3L06-I-02	表哥	biǎogē	N	cousin (older male cousin, from a female lineage)
B3L06-I-03	隨便	suíbiàn	Adv	as one pleases oneself, to act freely
B3L06-I-04	種	zhòng	V	to grow, plant, cultivate (plants)
B3L06-I-05	蔬菜	shūcài	N	vegetable
B3L06-I-06	農夫	nóngfū	N	farmer
B3L06-I-07	減少	jiǎnshǎo	V	to reduce, to decrease
B3L06-I-08	農藥	nóngyào	N	pesticide
B3L06-I-09	天然	tiānrán	Vs-attr	natural
B3L06-I-10	堆肥	duīféi	N	compost
B3L06-I-11	辛苦	xīnkǔ	Vs	tough, hard, bitter (life, work, etc.)
B3L06-I-12	地位	dìwèi	N	position, status
B3L06-I-13	收入	shōurù	N	income
B3L06-I-14	利潤	lìrùn	N	profit
B3L06-I-15	屋子	wūzi	N	house
B3L06-I-16	番茄	fānqié	N	tomato
B3L06-I-17	品種	pǐnzhǒng	N	variety, species
B3L06-I-18	氣候	qìhòu	N	climate
B3L06-I-19	長	zhǎng	Vi	to grow
B3L06-I-20	熟	shóu	Vp	to be ripe, to ripen
B3L06-I-21	片	piàn	M	measure word for a stretch, swath (of land)
B3L06-I-22	田	tián	N	field, plot of land, paddy
B3L06-I-23	照顧	zhàogù	V	to take care of
B3L06-I-24	敢	gǎn	Vaux	to dare
B3L06-I-25	條件	tiáojiàn	N	terms, conditions, (here) good qualities (in a prospective spouse)
B3L06-I-26	黑	hēi	Vp	dark, black
B3L06-I-27	摘下來	zhāi xiàlái		to pluck, to pick (e.g., fruit from a tree)
B3L06-I-28	做不動	zuò bú dòng		to be unable to physically function due to old age
B3L06-I-29	基因改造	jīyīn gǎizào		genetically modified
B3L06-I-30	忙得過來	máng deguòlái		to be able to manage everything
B3L06-I-31	開玩笑	kāi wánxiào		to joke, to kid
B3L06-I-32	看天吃飯	kàntiānchīfàn		livelihood depends on the whims of nature
B3L06-II-01	小農	xiǎonóng	N	small farmer
B3L06-II-02	市集	shìjí	N	bazaar, market
B3L06-II-03	食材	shícái	N	food materials, ingredients
B3L06-II-04	產地	chǎndì	N	place of origin
B3L06-II-05	盡量	jìnliàng	Adv	to do one's best to
B3L06-II-06	友善	yǒushàn	Vs	friendly
B3L06-II-07	對待	duìdài	V	to treat (as in treat with respect)
B3L06-II-08	土地	tǔdì	N	land
B3L06-II-09	信任	xìnrèn	Vst	to trust
B3L06-II-10	寧可	níngkě	Vst	would rather
B3L06-II-11	跑	pǎo	Vi	to run
B3L06-II-12	支持	zhīchí	V	to support
B3L06-II-13	文章	wénzhāng	N	article
B3L06-II-14	推銷	tuīxiāo	V	to promote, to market
B3L06-II-15	其中	qízhōng	N	of these, of which, amongst which
B3L06-II-16	師傅	shīfù	N	master (of a trade)
B3L06-II-17	農村	nóngcūn	N	farming village
B3L06-II-18	長大	zhǎngdà	Vi	to grow up
B3L06-II-19	幫助	bāngzhù	V	to help
B3L06-II-20	拜訪	bàifǎng	V	to pay someone a visit
B3L06-II-21	出產	chūchǎn	V	to produce
B3L06-II-22	由於	yóuyú	Conj	due to, because of
B3L06-II-23	許多	xǔduō	Det	many
B3L06-II-24	接近	jiējìn	Vst	to come close to, to approach
B3L06-II-25	自然	zìrán	N	nature
B3L06-II-26	變成	biànchéng	Vpt	to become
B3L06-II-27	休閒	xiūxián	Vs	leisure, to enjoy one's free time
B3L06-II-28	隨著	suízhe	Prep	along with, with the happening of
B3L06-II-29	觀光	guānguāng	Vi	to tour, to sightsee
B3L06-II-30	消費	xiāofèi	Vi	to be a consumer, to purchase things
B3L06-II-31	安靜	ānjìng	Vs	quiet
B3L06-II-32	消失	xiāoshī	Vp	to disappear
B3L06-II-33	出問題	chū wèntí		to go wrong, to have problems
B3L06-II-34	一方面	yì fāngmiàn		on the one hand
B3L07-I-01	親	qīn	Vs	close (as of familial relationship)
B3L07-I-02	爺爺	yéye	N	grandpa (father's side)
B3L07-I-03	鄰居	línjū	N	neighbor
B3L07-I-04	狗	gǒu	N	dog
B3L07-I-05	叫	jiào	Vi	to bark
B3L07-I-06	嗯	en	Ptc	an interjection indicating the speaker's agreement
B3L07-I-07	奶奶	nǎinai	N	grandma (father's side)
B3L07-I-08	過世	guòshì	Vp	to die, pass away (honorific)
B3L07-I-09	領養	lǐngyǎng	V	to adopt
B3L07-I-10	隻	zhī	M	measure word for animals
B3L07-I-11	可愛	kě'ài	Vs	cute
B3L07-I-12	孤單	gūdān	Vs	lonely
B3L07-I-13	牠	tā	N	it (animals)
B3L07-I-14	髒	zāng	Vs	dirty
B3L07-I-15	洗澡	xǐzǎo	V-sep	to take a bath
B3L07-I-16	養	yǎng	V	to raise, to keep
B3L07-I-17	亂	luàn	Adv	arbitrarily, without rhyme or reason
B3L07-I-18	咬	yǎo	V	to bite
B3L07-I-19	打	dǎ	V	to hit, beat, smack, slap
B3L07-I-20	分手	fēnshǒu	Vp	to break up (said of romantic relationships)
B3L07-I-21	緊張	jǐnzhāng	Vs	tense
B3L07-I-22	減輕	jiǎnqīng	V	to reduce
B3L07-I-23	送	sòng	V	to take to
B3L07-I-24	美容院	měiróngyuàn	N	beauty salon
B3L07-I-25	推車	tuīchē	N	stroller
B3L07-I-26	主人	zhǔrén	N	master, owner
B3L07-I-27	相處	xiāngchǔ	Vi	to get along (with), to spend time together
B3L07-I-28	生	shēng	V	to give birth, to bear
B3L07-I-29	寵物	chǒngwù	N	pet
B3L07-I-30	單身	dānshēn	Vs	to be single
B3L07-I-31	醫院	yīyuàn	N	hospital
B3L07-I-32	意見	yìjiàn	N	suggestion, opinion
B3L07-I-33	建立	jiànlì	V	to establish
B3L07-I-34	散步	sànbù	V-sep	to take a walk
B3L07-I-35	家庭	jiātíng	N	family
B3L07-I-36	真正	zhēnzhèng	Vs-attr	real, true, genuine
B3L07-I-37	幸福	xìngfú	N	happiness, blessing
B3L07-I-38	跌倒	dié dǎo		to fall down
B3L07-I-39	當成	dāngchéng		to consider, view as, regard (d-c)
B3L07-I-40	忍不住	rěnbúzhù		to be beyond the limits of endurance
B3L07-II-01	多元	duōyuán	Vs-attr	diverse, diversified
B3L07-II-02	阿姨	āyí	N	aunt (mother's sisters)
B3L07-II-03	先生	xiānshēng	N	husband
B3L07-II-04	下班	xiàbān	V-sep	to get off work
B3L07-II-05	改	gǎi	V	correct, check (homework)
B3L07-II-06	公公	gōnggōng	N	father-in-law (of a female)
B3L07-II-07	全	quán	Adv	completely, entirely
B3L07-II-08	靠	kào	V	to depend on, rely on
B3L07-II-09	單親	dānqīn	Vs-attr	single parent
B3L07-II-10	貴族	guìzú	N	nobility, aristocrat
B3L07-II-11	時代	shídài	N	period, time of
B3L07-II-12	強	qiáng	Vs	strong
B3L07-II-13	追	zhuī	V	to go after someone trying to establish a relationship of love, to chase
B3L07-II-14	自由	zìyóu	Vs	free (libre)
B3L07-II-15	獨立	dúlì	Vs	independent
B3L07-II-16	安排	ānpái	V	to handle, to arrange
B3L07-II-17	享受	xiǎngshòu	Vst	to enjoy
B3L07-II-18	身邊	shēnbiān	N	by one's side
B3L07-II-19	伴	bàn	N	companion
B3L07-II-20	同居	tóngjū	Vi	to live together (as a couple), to cohabit
B3L07-II-21	成家	chéngjiā	Vp	to set up a family, to marry (from the male's perspective)
B3L07-II-22	負擔	fùdān	V	to bear (a burden, responsibility)
B3L07-II-23	養家	yǎngjiā	V-sep	to support one's family
B3L07-II-24	責任	zérèn	N	responsibility
B3L07-II-25	亂	luàn	Vs	to be in turmoil, be in chaos
B3L07-II-26	教養	jiàoyǎng	V	to raise, bring up, train, educate (one's children)
B3L07-II-27	接受	jiēshòu	V	to accept
B3L07-II-28	組成	zǔchéng	V	to form
B3L07-II-29	道德	dàodé	Vs	moral
B3L07-II-30	因此	yīncǐ	Conj	therefore, so
B3L07-II-31	完整	wánzhěng	Vs	complete, integral, whole
B3L07-II-32	美真	Měizhēn		female person's name
B3L07-II-33	家華	Jiāhuá		male person's name
B3L07-II-34	風雲人物	fēngyún rénwù		Active or influential person
B3L07-II-35	下決心	xià juéxīn		to resolve oneself, make up one's mind (to do something)
B3L08-I-01	整夜	zhěngyè	N	all night
B3L08-I-02	開	kāi	V	to turn on, to power on
B3L08-I-03	燈	dēng	N	light, lamp
B3L08-I-04	電玩	diànwán	N	video game
B3L08-I-05	球賽	qiúsài	N	ball game
B3L08-I-06	激動	jīdòng	Vs	to be excited
B3L08-I-07	喊	hǎn	Vi	to yell, shout
B3L08-I-08	公職	gōngzhí	N	government posts
B3L08-I-09	其實	qíshí	Adv	in fact, actually
B3L08-I-10	公務員	gōngwù yuán	N	civil servant
B3L08-I-11	煩	fán	Vs	"a ""drag"", a pain in the neck"
B3L08-I-12	聽話	tīnghuà	Vs-sep	to listen, to obey
B3L08-I-13	失業率	shīyèlǜ	N	unemployment rate
B3L08-I-14	門	mén	M	measure word for academic courses
B3L08-I-15	讀書	dúshū	V-sep	to study
B3L08-I-16	學分	xuéfēn	N	(academic) credits
B3L08-I-17	修	xiū	V	to take (courses)
B3L08-I-18	專心	zhuānxīn	Vs	to focus on, concentrate
B3L08-I-19	修課	xiūkè	V-sep	to take a class
B3L08-I-20	輔系	fǔxì	N	minor (in college)
B3L08-I-21	瘋	fēng	Vp	to go crazy, to be insane
B3L08-I-22	誇張	kuāzhāng	Vs	to be exaggerated
B3L08-I-23	舉行	jǔxíng	V	to hold (a conference, exhibition)
B3L08-I-24	遺憾	yíhàn	Vs	regretful (that something undesirable happened), a pity, a shame
B3L08-I-25	兒子	érzi	N	son
B3L08-I-26	期望	qíwàng	N	expectations
B3L08-I-27	狀元	zhuàngyuán	N	top-ranking in a public exam (originally the person with the highest marks on the imperial test)
B3L08-I-28	努力	nǔlì	Vs	diligent in
B3L08-I-29	怎麼回事	zěnme huíshì		What's wrong?
B3L08-I-30	大喊大叫	dàhǎn dàjiào		to yell, yelling, shouting
B3L08-I-31	期中考	qízhōng kǎo		mid-term exam
B3L08-I-32	密集班	mìjí bān		intensive course
B3L08-I-33	畢業展	bìyè zhǎn		graduation exhibition
B3L08-I-34	服裝設計	fúzhuāng shèjì		fashion design
B3L08-I-35	醫學系	yīxué xì		department of medicine
B3L08-I-36	行行出狀元	hángháng chū zhuàngyuán		there is a leader in every industry
B3L08-II-01	冠軍	guànjūn	N	champion, championship
B3L08-II-02	大賽	dàsài	N	a major, usually international, competition
B3L08-II-03	通過	tōngguò		pass through; get past; traverse
B3L08-II-04	高級	gāojí	Vs-attr	high level, advanced
B3L08-II-05	碩士	shuòshì	N	master's degree
B3L08-II-06	面試	miànshì	N	interview
B3L08-II-07	卻	què	Adv	but, yet
B3L08-II-08	國中	guózhōng	N	junior middle school
B3L08-II-09	學歷	xuélì	N	educational background
B3L08-II-10	拒絕	jùjué	V	to reject
B3L08-II-11	引起	yǐnqǐ	Vpt	to stir up, generate, cause
B3L08-II-12	彈性	tánxìng	N	flexibility
B3L08-II-13	改變	gǎibiàn	V	to undergo change
B3L08-II-14	制度	zhìdù	N	system
B3L08-II-15	基礎	jīchǔ	N	foundation, fundamentals
B3L08-II-16	認真	rènzhēn	Vs	earnest, serious
B3L08-II-17	公平	gōngpíng	Vs	fair
B3L08-II-18	出生	chūshēng	Vp	to be born
B3L08-II-19	窮	qióng	Vs	poor
B3L08-II-20	父親	fùqīn	N	father
B3L08-II-21	母親	mǔqīn	N	mother
B3L08-II-22	學徒	xuétú	N	apprentice
B3L08-II-23	吃苦	chīkǔ	Vs-sep	experience tough times
B3L08-II-24	明白	míngbái	Vst	to understand
B3L08-II-25	當兵	dāngbīng	V-sep	to be a soldier, to do military service
B3L08-II-26	認字	rènzì	Vi	to learn characters
B3L08-II-27	烘焙	hōngbèi	V	to bake
B3L08-II-28	學習	xuéxí	V	to study
B3L08-II-29	技術	jìshù	N	skills
B3L08-II-30	藝術	yìshù	N	art
B3L08-II-31	經過	jīngguò	Prep	after
B3L08-II-32	終於	zhōngyú	Adv	finally
B3L08-II-33	億	yì	N	100 million
B3L08-II-34	夢想	mèngxiǎng	N	dream, ideals (not during sleep)
B3L08-II-35	成為	chéngwéi	Vpt	to become
B3L08-II-36	企業家	qìyèjiā	N	entrepreneur
B3L08-II-37	分店	fēndiàn	N	branch store, branch office
B3L08-II-38	原因	yuányīn	N	reason
B3L08-II-39	錄取	lùqǔ	V	to accept (application), to admit
B3L08-II-40	成功	chénggōng	Vs	successful
B3L08-II-41	鼓勵	gǔlì	V	to encourage
B3L08-II-42	吳寶春	Wú Bǎochūn		a famous baker from Taiwan
B3L08-II-43	新加坡	Xīnjiāpō		Singapore
B3L08-II-44	日文	Rìwén		Japanese language or writing
B3L08-II-45	世界麵包大賽	shìjiè miànbāo dàsài		The Bakery World Cup
B3L08-II-47	小時候	xiǎo shíhòu		in one's childhood
B3L08-II-48	大開眼界	dàkāi yǎnjiè		to have one's eyes opened
B3L09-I-01	訂單	dìngdān	N	an order (trading)
B3L09-I-02	客戶	kèhù	N	customer, client
B3L09-I-03	方便	fāngbiàn	V	to offer convenience
B3L09-I-04	訂購	dìnggòu	V	to order, place an order
B3L09-I-05	成立	chénglì	V	to establish, set up
B3L09-I-06	假日	jiàrì	N	holiday
B3L09-I-07	販賣	fànmài	V	to sell
B3L09-I-08	阿嬤	āmà	N	grandma, older woman (Taiwanese)
B3L09-I-09	中間商	zhōngjiān shāng	N	middleman, reseller
B3L09-I-10	經營	jīngyíng	V	to operate, run (a business)
B3L09-I-11	宅配	zháipèi	Vi	express delivery
B3L09-I-12	下	xià	V	to place (an order)
B3L09-I-13	既	jì	Adv	not merely
B3L09-I-14	隨時	suíshí	Adv	anytime
B3L09-I-15	搜尋	sōuxún	V	to search
B3L09-I-16	冰箱	bīngxiāng	N	refrigerator (lit. ice box)
B3L09-I-17	吃虧	chīkuī	Vs-sep	to suffer a loss
B3L09-I-18	比價	bǐjià	V-sep	to compare prices, price comparison
B3L09-I-19	風險	fēngxiǎn	N	risk
B3L09-I-20	賣家	màijiā	N	seller
B3L09-I-21	必須	bìxū	Vaux	must, to have to
B3L09-I-22	信用	xìnyòng	N	credibility
B3L09-I-23	萬一	wànyī	Conj	in case
B3L09-I-24	滿意	mǎnyì	Vst	satisfied
B3L09-I-25	以內	yǐnèi	N	within
B3L09-I-26	普遍	pǔbiàn	Vs	widespread, common
B3L09-I-27	選擇	xuǎnzé	V	to choose
B3L09-I-28	網購	wǎng gòu		online shopping
B3L09-I-29	貨比三家不吃虧	huò bǐ sān jiā bùchīkuī		shop around and you won't get ripped off (lit. cheated)
B3L09-I-30	兩成	liǎng chéng		20 % , literally 2/10
B3L09-II-01	鳳梨	fènglí	N	pineapple
B3L09-II-02	農產品	nóngchǎnpǐn	N	agricultural product
B3L09-II-03	出口	chūkǒu	V	to export
B3L09-II-04	曾經	céngjīng	Adv	been the case before, once
B3L09-II-05	占	zhàn	Vst	to constitute, to account for
B3L09-II-06	成本	chéngběn	N	costs
B3L09-II-07	價格	jiàgé	N	price
B3L09-II-08	競爭	jìngzhēng	Vi	to compete against
B3L09-II-09	好運	hǎoyùn	N	good luck
B3L09-II-10	內餡	nèixiàn	N	filling (of pastries etc.)
B3L09-II-11	當做	dāngzuò	V	to treat as, to serve as
B3L09-II-12	喜餅	xǐbǐng	N	wedding-announcement pastries
B3L09-II-13	喜愛	xǐ'ài	Vst	fond of
B3L09-II-14	茶點	chádiǎn	N	snacks, dessert (served with tea)
B3L09-II-15	商機	shāngjī	N	business opportunity
B3L09-II-16	代表	dàibiǎo	V	to represent
B3L09-II-17	政府	zhèngfǔ	N	government
B3L09-II-18	舉辦	jǔbàn	V	to organize, hold
B3L09-II-19	產值	chǎnzhí	N	production value, output
B3L09-II-20	提高	tígāo	V	to increase, to elevate
B3L09-II-21	知名	zhīmíng	Vs	well known, renowned
B3L09-II-22	出現	chūxiàn	Vp	to appear
B3L09-II-23	科技	kējì	N	technology
B3L09-II-25	叔叔	shúshu	N	uncle (father's younger brother)
B3L09-II-26	口味	kǒuwèi	N	flavor
B3L09-II-27	結果	jiéguǒ	Adv	as a result
B3L09-II-28	購買	gòumǎi	V	to purchase
B3L09-II-29	改善	gǎishàn	V	to improve
B3L09-II-30	並且	bìngqiě	Conj	moreover
B3L09-II-31	行銷	xíngxiāo	V	to market
B3L09-II-32	團購	tuángòu	V	to group buy (for cheaper prices)
B3L09-II-33	店面	diànmiàn	N	storefront
B3L09-II-34	全	quán	Det	entire
B3L09-II-35	閩南語	Mǐnnányǔ		Southern Min dialect, i.e., Taiwanese
B3L09-II-36	旺來	wànglái		"Southern Min sound for pineapple, lit. ""abundance comes"""
B3L09-II-37	東京	Dōngjīng		Tokyo
B3L09-II-38	鳳梨酥	fènglí sū		pineapple shortcake
B3L09-II-39	第二位	dì èr wèi		second (place)
B3L09-II-40	鳳梨農	fènglí nóng		pineapple farmer
B3L10-I-01	住院	zhùyuàn	V-sep	to stay in a hospital, be hospitalized
B3L10-I-02	臉	liǎn	N	face
B3L10-I-03	受傷	shòushāng	Vp-sep	to be injured
B3L10-I-04	撞	zhuàng	V	to hit, collide
B3L10-I-05	遵守	zūnshǒu	V	to obey, follow, comply with
B3L10-I-06	規則	guīzé	N	rules, regulations
B3L10-I-07	報警	bàojǐng	V-sep	to report to (or call) the police
B3L10-I-08	急診室	jízhěnshì	N	emergency room
B3L10-I-09	傷	shāng	N	injury
B3L10-I-10	骨折	gǔzhé	Vp	to fracture, break a bone
B3L10-I-11	片子	piànzi	N	(X-ray) film
B3L10-I-12	開刀	kāidāo	V-sep	to have surgery
B3L10-I-13	病人	bìngrén	N	patient
B3L10-I-14	情況	qíngkuàng	N	situation
B3L10-I-15	緊急	jǐnjí	Vs	urgent
B3L10-I-16	病床	bìngchuáng	N	hospital bed
B3L10-I-17	要命	yàomìng	Vs	murderous, horrible
B3L10-I-18	打針	dǎzhēn	V-sep	to inject, give a shot
B3L10-I-19	止痛	zhǐtòng	Vi	to kill pain (lit. stop pain)
B3L10-I-20	手術	shǒushù	N	operation, surgery
B3L10-I-21	警察	jǐngchá	N	police
B3L10-I-22	危險	wéixiǎn	N	danger
B3L10-I-23	至於	zhìyú	Ptc	as to, regarding
B3L10-I-24	部位	bùwèi	N	(body) part, location
B3L10-I-25	恢復	huīfù	Vp	to recover
B3L10-I-26	傷口	shāngkǒu	N	wound
B3L10-I-27	哎呀	āiya	Ptc	interjection for realization of something important, oh no, yikes
B3L10-I-28	出車禍	chū chēhuò		to have an automobile accident
B3L10-I-29	趕時間	gǎn shíjiān		to be in a hurry
B3L10-I-30	撞倒	zhuàng dǎo		to knock down, knock over
B3L10-I-31	救護車	jiùhù chē		ambulance
B3L10-I-33	動手術	dòng shǒushù		to have/undergo a surgery
B3L10-II-01	醫美	yīměi	N	cosmetic surgery
B3L10-II-02	合理	hélǐ	Vs	reasonable
B3L10-II-03	休假	xiūjià	V-sep	to take time off
B3L10-II-04	迷人	mírén	Vs	charming, attractive
B3L10-II-05	職場	zhíchǎng	N	workplace
B3L10-II-06	競爭力	jìngzhēng lì	N	competitive edge
B3L10-II-07	調查	diàochá	N	survey, investigation
B3L10-II-08	整型	zhěngxíng	V-sep	plastic surgery
B3L10-II-09	增加	zēngjiā	V	to increase
B3L10-II-10	自信	zìxìn	N	self-confidence
B3L10-II-11	外表	wàibiǎo	N	appearance, exterior
B3L10-II-12	普通	pǔtōng	Vs	common, ordinary
B3L10-II-13	從事	cóngshì	V	to be engaged in, work in (a field of work)
B3L10-II-14	醫治	yīzhì	V	to heal, cure
B3L10-II-15	一向	yíxiàng	Adv	have always
B3L10-II-16	一般	yìbān	Vs-attr	general, most
B3L10-II-17	主要	zhǔyào	Vs-attr	primary, main
B3L10-II-18	待遇	dàiyù	N	pay (total compensation)
B3L10-II-19	公立	gōnglì	Vs-attr	public; government run
B3L10-II-20	外科	wàikē	N	department of surgery
B3L10-II-21	超過	chāoguò	Vpt	to exceed
B3L10-II-22	倍	bèi	M	times, -fold
B3L10-II-23	另	lìng	Det	another, additional
B3L10-II-24	價值觀	jiàzhíguān	N	values
B3L10-II-25	尊敬	zūnjìng	Vst	to honor, esteem, be respectful of
B3L10-II-26	告	gào	V	to sue, bring suit against
B3L10-II-27	平均	píngjūn	Adv	average
B3L10-II-28	醫療	yīliáo	N	medical treatment, health care
B3L10-II-29	怪	guài	V	to blame
B3L10-II-30	愛林	àilín		female person's name
B3L10-II-31	微整型	wéi zhěngxíng		micro-cosmetic surgery, plastic surgery, face contouring
B3L10-II-32	數一數二	shùyī shù'èr		one of the top or best in..., leading
B3L10-II-33	人際關係	rénjì guānxì		interpersonal relations
B3L10-II-34	動不動就	dòng bú dòng jiù		to do something impetuously
B3L10-II-35	找回	zhǎo huí		to rediscover, to retrieve
B3L11-I-01	建	jiàn	V	to build (Classical Chinese)
B3L11-I-02	重建	chóngjiàn	V	to rebuild
B3L11-I-03	到底	dàodǐ	Adv	in the end, after all
B3L11-I-04	世紀	shìjì	N	century
B3L11-I-05	貿易	màoyì	N	trade
B3L11-I-06	商業	shāngyè	N	commerce, business
B3L11-I-07	利益	lìyì	N	gains, benefit
B3L11-I-08	派	pài	V	to send, dispatch
B3L11-I-09	軍隊	jūnduì	N	army, military
B3L11-I-10	燒	shāo	V	to burn
B3L11-I-11	城牆	chéngqiáng	N	city walls, defensive walls
B3L11-I-12	頭髮	tóufǎ	N	hair
B3L11-I-13	甚至	shènzhì	Adv	even, even to the point of
B3L11-I-14	打仗	dǎzhàng	V-sep	to engage in warfare
B3L11-I-15	少數	shǎoshù	N	minority, a few
B3L11-I-16	開墾	kāikěn	V	to open up land for farming
B3L11-I-17	將軍	jiāngjūn	N	general (military rank)
B3L11-I-18	軍人	jūnrén	N	military service member
B3L11-I-19	平原	píngyuán	N	flatland, plains
B3L11-I-20	人口	rénkǒu	N	population
B3L11-I-21	血統	xiětǒng	N	blood, bloodline
B3L11-I-22	嘍	lou	Ptc	a sentence-final particle meaning 'in that case'
B3L11-I-23	孫子	sūnzi	N	grandson
B3L11-I-24	領土	lǐngtǔ	N	territory (of a nation)
B3L11-I-25	男性	nánxìng	N	male
B3L11-I-26	禁止	jìnzhǐ	V	to forbid
B3L11-I-27	娶	qǔ	V	to take a woman in marriage
B3L11-I-28	相信	xiāngxìn	Vst	to believe
B3L11-I-29	精彩	jīngcǎi	Vs	splendid, brilliant as (of a performance)
B3L11-I-30	紅毛城	Hóngmáo chéng		Fort Santo Domingo, lit. red-hair city
B3L11-I-31	東方	Dōngfāng		the East, the Orient
B3L11-I-32	淡水	Dànshuǐ		Tamsui
B3L11-I-33	漢人	Hàn rén		Han-ethnic Chinese
B3L11-I-34	鄭成功	Zhèng Chénggōng		Koxinga, 國姓爺 , 1624-1662, who ruled Taiwan against the Manchu sovereignty
